epoch,train_loss,train_acc,test_loss,test_acc,test_f1
1,1.0388196227343187,83.37150812149048,0.8756006091833115,78.04107666015625,0.7804107666015625
2,0.26974488514057104,99.26706552505493,0.7452935315668583,78.2780408859253,0.7827804088592529
3,0.1168090590964193,99.67933893203735,0.8037400953471661,78.35702896118164,0.7835702896118164
4,0.06706825295544189,99.5877206325531,0.850580932945013,77.64613032341003,0.7764613032341003
5,0.045041112080756306,99.67933893203735,0.9139759138226509,78.2780408859253,0.7827804088592529
6,0.032236779662038105,99.8167634010315,0.9760502509772777,77.40916013717651,0.7740916609764099
7,0.021374458359365446,99.95419383049011,1.0028301388025285,78.04107666015625,0.7804107666015625
8,0.015533530517764713,100.0,1.0620090581476689,77.72511839866638,0.7772511839866638
9,0.01380919198424596,99.90838170051575,1.1073864370584487,77.80410647392273,0.7780410051345825
10,0.010995646607994602,99.95419383049011,1.1506328761577607,77.80410647392273,0.7780410051345825
11,0.011981812825399464,99.95419383049011,1.2078217677772045,77.48815417289734,0.7748815417289734
12,0.016780580036288153,99.86257553100586,1.175020107626915,77.88309454917908,0.7788309454917908
13,0.00854563181275043,100.0,1.2156471394002437,78.51500511169434,0.7851500511169434
14,0.007649309273498754,100.0,1.2627803653478622,78.2780408859253,0.7827804088592529
15,0.0085001433963307,100.0,1.3084037162363529,78.04107666015625,0.7804107666015625
16,0.006452715150890467,99.95419383049011,1.2661351419985294,76.61927342414856,0.7661927938461304
17,0.005766152670822929,100.0,1.328140554577112,77.33017206192017,0.7733017802238464
18,0.005146564235843286,99.95419383049011,1.3538967862725257,76.93523168563843,0.7693523168563843
19,0.00475097775283823,100.0,1.3885759606957435,77.64613032341003,0.7764613032341003
20,0.0031075055830761034,100.0,1.407302201539278,77.33017206192017,0.7733017802238464
21,0.002932227148330244,100.0,1.420756958425045,77.17219591140747,0.7717219591140747
22,0.0023827638423940894,100.0,1.4680227674543858,77.56714224815369,0.7756714224815369
23,0.0021640932351094334,100.0,1.5011778883635998,76.69826149940491,0.7669826149940491
24,0.0028241180808053932,100.0,1.518091683089733,77.33017206192017,0.7733017802238464
25,0.0016607704793399982,100.0,1.5052526339888572,77.17219591140747,0.7717219591140747
26,0.0016490335047305764,100.0,1.5245434805750846,77.40916013717651,0.7740916609764099
27,0.001750571150045869,100.0,1.5356865108013154,77.25118398666382,0.7725117802619934
28,0.0018058191076768023,100.0,1.5793115951120853,77.64613032341003,0.7764613032341003
29,0.001894771630126659,100.0,1.5969983413815498,77.64613032341003,0.7764613032341003
30,0.0013153635898007728,100.0,1.6219819627702237,77.64613032341003,0.7764613032341003
31,0.0014481269615277163,100.0,1.6528005957603455,77.72511839866638,0.7772511839866638
32,0.0009897952970831007,100.0,1.6642984710633755,77.64613032341003,0.7764613032341003
33,0.0011175751303950244,100.0,1.725830938667059,77.33017206192017,0.7733017802238464
34,0.0011833154607355,100.0,1.7161915361881257,77.80410647392273,0.7780410051345825
35,0.0011019900198005125,100.0,1.7593544878065586,77.33017206192017,0.7733017802238464
36,0.0008577209413540887,100.0,1.7513200223445893,77.40916013717651,0.7740916609764099
37,0.0008340255769418444,100.0,1.7775630369782447,77.40916013717651,0.7740916609764099
38,0.0011187639103044985,100.0,1.8003302082419395,77.80410647392273,0.7780410051345825
39,0.0008253608324119579,100.0,1.7405193842947484,77.72511839866638,0.7772511839866638
40,0.0009526068365169298,100.0,1.7679556548595428,77.09320783615112,0.7709320783615112
